"datasetName","decimalLongitude","decimalLatitude","depth","scientificName"
"obis",-81.94585,24.445867,10.7,"Stegastes variabilis"
"obis",-82.9851833,24.7076333,19.4,"Stegastes variabilis"
"obis",-82.8225667,24.7214333,13.6,"Stegastes variabilis"
"obis",-80.50567,24.92267,5.7,"Stegastes variabilis"
"obis",-81.3804499,24.6187834,3.1,"Stegastes variabilis"
"obis",-82.9154167,24.5982833,13.9,"Stegastes variabilis"
"obis",-81.40833,24.54633,6.4,"Stegastes variabilis"
"obis",-82.86648,24.6179,8.5,"Stegastes variabilis"
"obis",-80.13872,25.41124,7.9,"Stegastes variabilis"
"obis",-81.40961,24.54745,1.8,"Stegastes variabilis"
"obis",-82.9636833,24.61275,13.4,"Stegastes variabilis"
"obis",-82.89911,24.58745,8.5,"Stegastes variabilis"
"obis",-83.0698,24.6703667,17.1,"Stegastes variabilis"
"obis",-82.9012,24.66885,6.9,"Stegastes variabilis"
"obis",-80.38042,25.07247,2.1,"Stegastes variabilis"
"obis",-80.1011666,25.5986667,4.9,"Stegastes variabilis"
"obis",-82.7878333,24.7217167,14.2,"Stegastes variabilis"
"obis",-83.0813833,24.6183833,17.2,"Stegastes variabilis"
"obis",-82.98454,24.71949,18.8,"Stegastes variabilis"
"obis",-82.96103,24.62572,21,"Stegastes variabilis"
"obis",-82.9556667,24.6066833,12.3,"Stegastes variabilis"
"obis",-82.89235,24.6842333,13,"Stegastes variabilis"
"obis",-82.88947,24.57844,13,"Stegastes variabilis"
"obis",-82.8069,24.6799167,3.1,"Stegastes variabilis"
"obis",-82.960483,24.610917,15.2,"Stegastes variabilis"
"obis",-80.37304,25.01047,6.2,"Stegastes variabilis"
"obis",-82.8331,24.62338,13.3,"Stegastes variabilis"
"obis",-80.3909333,25.0708833,2.7,"Stegastes variabilis"
"obis",-81.8486333,24.4548,21,"Stegastes variabilis"
"obis",-80.2870667,25.21655,2.1,"Stegastes variabilis"
"obis",-82.9610667,24.5679333,22.7,"Stegastes variabilis"
"obis",-81.717833,24.503117,10.5,"Stegastes variabilis"
"obis",-82.78831,24.72245,13.6,"Stegastes variabilis"
"obis",-82.78445,24.65531,14,"Stegastes variabilis"
"obis",-81.40833,24.54633,4.7,"Stegastes variabilis"
"obis",-82.78815,24.7030167,7.3,"Stegastes variabilis"
"obis",-82.9597833,24.5955833,14.9,"Stegastes variabilis"
"obis",-83.01495,24.6986333,28,"Stegastes variabilis"
"obis",-80.2897499,25.1538667,3.5,"Stegastes variabilis"
"obis",-82.96633,24.63333,17.2,"Stegastes variabilis"
"obis",-80.9835,24.6616,17.4,"Stegastes variabilis"
"obis",-81.11781,24.61628,26.5,"Stegastes variabilis"
"obis",-82.9465167,24.63155,16.9,"Stegastes variabilis"
"obis",-83.07465,24.6633833,17.1,"Stegastes variabilis"
"obis",-83.0383,24.65288,17.1,"Stegastes variabilis"
"obis",-82.798917,24.712883,10.8,"Stegastes variabilis"
"obis",-82.936083,24.661633,20.3,"Stegastes variabilis"
"obis",-82.9622,24.6071833,14,"Stegastes variabilis"
"obis",-82.97297,24.57808,17.2,"Stegastes variabilis"
"obis",-82.9272333,24.582,13.7,"Stegastes variabilis"
"obis",-81.9188,24.45465,9.8,"Stegastes variabilis"
"obis",-83.02135,24.64127,24.1,"Stegastes variabilis"
"obis",-83.08077,24.67407,22.3,"Stegastes variabilis"
"obis",-83.01199,24.68239,17.1,"Stegastes variabilis"
"obis",-80.9659333,24.7007167,4.4,"Stegastes variabilis"
"obis",-81.7091,24.5061667,7.8,"Stegastes variabilis"
"obis",-80.15598,25.36528,8.5,"Stegastes variabilis"
"obis",-82.94365,24.658483,20.6,"Stegastes variabilis"
"obis",-81.53921,24.52547,8.7,"Stegastes variabilis"
"obis",-80.4531666,25.0035667,3.8,"Stegastes variabilis"
"obis",-82.7711,24.689383,15,"Stegastes variabilis"
"obis",-81.7141833,24.55015,2.4,"Stegastes variabilis"
"obis",-81.0838,24.6306,15.2,"Stegastes variabilis"
"obis",-82.78753,24.65524,8.5,"Stegastes variabilis"
"obis",-80.2175832,25.3328834,3.1,"Stegastes variabilis"
"obis",-81.3882167,24.61625,3.7,"Stegastes variabilis"
"obis",-83.06089,24.67776,20,"Stegastes variabilis"
"obis",-80.9730833,24.7124833,7.2,"Stegastes variabilis"
"obis",-81.79833,24.53583,3.4,"Stegastes variabilis"
"obis",-82.932667,24.634233,8.1,"Stegastes variabilis"
"obis",-80.2227332,25.2960834,2.4,"Stegastes variabilis"
"obis",-80.4144,24.9875,13.9,"Stegastes variabilis"
"obis",-82.95765,24.6517,19.1,"Stegastes variabilis"
"obis",-82.93499,24.65651,17,"Stegastes variabilis"
"obis",-80.15623,25.41927,4.6,"Stegastes variabilis"
"obis",-82.96551,24.62914,19.2,"Stegastes variabilis"
"obis",-80.80164,24.73088,17,"Stegastes variabilis"
"obis",-83.02104,24.64002,26.1,"Stegastes variabilis"
"obis",-80.303,25.11183,5,"Stegastes variabilis"
"obis",-82.94013,24.64482,13.4,"Stegastes variabilis"
"obis",-81.6704833,24.4904833,4.6,"Stegastes variabilis"
"obis",-83.04635,24.6422667,17.2,"Stegastes variabilis"
"obis",-82.89736,24.71545,25.9,"Stegastes variabilis"
"obis",-83.0189,24.64974,22.1,"Stegastes variabilis"
"obis",-82.92608,24.66528,17.1,"Stegastes variabilis"
"obis",-82.9689833,24.6308333,22.1,"Stegastes variabilis"
"obis",-82.8985,24.708867,16,"Stegastes variabilis"
"obis",-82.8068667,24.6796333,3.1,"Stegastes variabilis"
"obis",-80.1597,25.4351667,3,"Stegastes variabilis"
"obis",-82.94255,24.629317,8.3,"Stegastes variabilis"
"obis",-81.6662167,24.4923,6.3,"Stegastes variabilis"
"obis",-82.9033,24.58275,10.4,"Stegastes variabilis"
"obis",-80.3424,25.04021,12.8,"Stegastes variabilis"
"obis",-82.86315,24.6196,10.2,"Stegastes variabilis"
"obis",-82.8326833,24.6530333,9.4,"Stegastes variabilis"
"obis",-82.9560167,24.5659333,20.3,"Stegastes variabilis"
"obis",-82.930567,24.570417,13.4,"Stegastes variabilis"
"obis",-82.8390333,24.6470833,6.7,"Stegastes variabilis"
"obis",-82.805217,24.712433,7.5,"Stegastes variabilis"
"obis",-80.1609667,25.3340833,7.2,"Stegastes variabilis"
"obis",-80.7251999,24.7699667,15.4,"Stegastes variabilis"
"obis",-81.57629,24.52474,4.7,"Stegastes variabilis"
"obis",-82.91915,24.5862167,12.5,"Stegastes variabilis"
"obis",-82.9914,24.683933,27,"Stegastes variabilis"
"obis",-82.94012,24.56466,14.2,"Stegastes variabilis"
"obis",-82.95313,24.65171,16.8,"Stegastes variabilis"
"obis",-81.6771,24.48815,5.8,"Stegastes variabilis"
"obis",-83.091217,24.666733,21.3,"Stegastes variabilis"
"obis",-80.3041333,25.1122667,5.5,"Stegastes variabilis"
"obis",-80.11656,25.63973,7.3,"Stegastes variabilis"
"obis",-82.96174,24.64361,21,"Stegastes variabilis"
"obis",-81.8962166,24.47905,4.9,"Stegastes variabilis"
"obis",-80.6762499,24.8083501,14.6,"Stegastes variabilis"
"obis",-83.06335,24.6062,14.9,"Stegastes variabilis"
"obis",-80.61533,24.9055,3.7,"Stegastes variabilis"
"obis",-81.9204833,24.45495,8.8,"Stegastes variabilis"
"obis",-82.938467,24.559833,17.1,"Stegastes variabilis"
"obis",-82.8560667,24.7225833,25,"Stegastes variabilis"
"obis",-82.96305,24.610633,14,"Stegastes variabilis"
"obis",-83.01354,24.68603,21.8,"Stegastes variabilis"
"obis",-83.07532,24.65786,16.7,"Stegastes variabilis"
"obis",-83.09838,24.62783,22.9,"Stegastes variabilis"
"obis",-81.1162,24.6206,15.9,"Stegastes variabilis"
"obis",-83.03835,24.67835,17,"Stegastes variabilis"
"obis",-82.92755,24.669033,14.2,"Stegastes variabilis"
"obis",-82.97867,24.69394,29,"Stegastes variabilis"
"obis",-80.54765,24.93756,4.1,"Stegastes variabilis"
"obis",-83.0352833,24.6888333,25.6,"Stegastes variabilis"
"obis",-81.72263,24.48745,8.2,"Stegastes variabilis"
"obis",-82.93095,24.6428667,7.3,"Stegastes variabilis"
"obis",-82.925917,24.668817,17.1,"Stegastes variabilis"
"obis",-80.2285499,25.2046667,4.6,"Stegastes variabilis"
"obis",-82.88586,24.69088,10.1,"Stegastes variabilis"
"obis",-81.8826333,24.4528833,9.3,"Stegastes variabilis"
"obis",-83.072,24.6814667,19.5,"Stegastes variabilis"
"obis",-82.7813833,24.6738833,13,"Stegastes variabilis"
"obis",-82.82795,24.67387,10.7,"Stegastes variabilis"
"obis",-81.5141,24.5234,7.9,"Stegastes variabilis"
"obis",-82.9889,24.7207333,21.3,"Stegastes variabilis"
"obis",-81.9519667,24.47365,8.7,"Stegastes variabilis"
"obis",-82.94611,24.60068,12.8,"Stegastes variabilis"
"obis",-83.0630833,24.6783667,20.4,"Stegastes variabilis"
"obis",-80.2512167,25.2230667,2.1,"Stegastes variabilis"
"obis",-82.811067,24.627267,10.5,"Stegastes variabilis"
"obis",-80.44485,24.97065,5.8,"Stegastes variabilis"
"obis",-82.8391333,24.6947333,3.2,"Stegastes variabilis"
"obis",-81.73291,24.4982,8.4,"Stegastes variabilis"
"obis",-83.09995,24.619533,23.8,"Stegastes variabilis"
"obis",-80.2793999,25.2150167,2.4,"Stegastes variabilis"
"obis",-80.4521499,24.9653001,4.1,"Stegastes variabilis"
"obis",-80.2975,25.12333,4.4,"Stegastes variabilis"
"obis",-81.9322833,24.4783833,10.1,"Stegastes variabilis"
"obis",-80.13167,25.395,5.5,"Stegastes variabilis"
"obis",-82.9369,24.63385,8.2,"Stegastes variabilis"
"obis",-80.4227332,25.0031167,5.5,"Stegastes variabilis"
"obis",-82.94745,24.543783,21.2,"Stegastes variabilis"
"obis",-80.1602333,25.3462833,8.4,"Stegastes variabilis"
"obis",-80.2496832,25.1483667,18.4,"Stegastes variabilis"
"obis",-80.13015,25.4037833,5,"Stegastes variabilis"
"obis",-83.08935,24.611383,17.3,"Stegastes variabilis"
"obis",-83.0791833,24.6176833,13.4,"Stegastes variabilis"
"obis",-82.8788833,24.6908,12.8,"Stegastes variabilis"
"obis",-82.7927333,24.7359833,22.6,"Stegastes variabilis"
"obis",-81.7055499,24.4965167,5.9,"Stegastes variabilis"
"obis",-83.1023,24.622383,28.4,"Stegastes variabilis"
"obis",-82.95896,24.59831,15.9,"Stegastes variabilis"
"obis",-81.6656499,24.49085,9.5,"Stegastes variabilis"
"obis",-81.3940166,24.58415,9.5,"Stegastes variabilis"
"obis",-82.8924333,24.66185,5.8,"Stegastes variabilis"
"obis",-82.9274333,24.58195,14,"Stegastes variabilis"
"obis",-81.4781166,24.55945,8.1,"Stegastes variabilis"
"obis",-82.93609,24.65953,22.3,"Stegastes variabilis"
"obis",-82.82715,24.6414333,7.5,"Stegastes variabilis"
"obis",-82.9057167,24.6969333,12.8,"Stegastes variabilis"
"obis",-82.9458,24.65712,22.9,"Stegastes variabilis"
"obis",-82.9620833,24.5936167,17.8,"Stegastes variabilis"
"obis",-82.98378,24.70396,24.4,"Stegastes variabilis"
"obis",-82.819617,24.663167,9.8,"Stegastes variabilis"
"obis",-82.97138,24.58347,12.8,"Stegastes variabilis"
"obis",-81.64875,24.4976667,3.1,"Stegastes variabilis"
"obis",-82.8170167,24.6288,9.1,"Stegastes variabilis"
"obis",-82.8264833,24.6825167,8.4,"Stegastes variabilis"
"obis",-81.6187,24.50199,6.9,"Stegastes variabilis"
"obis",-77,26.5,NA,"Stegastes variabilis"
"obis",-81.386467,24.568117,8.4,"Stegastes variabilis"
"obis",-80.2469499,25.27285,4.3,"Stegastes variabilis"
"obis",-82.84003,24.70907,4.6,"Stegastes variabilis"
"obis",-82.98219,24.7159,23.7,"Stegastes variabilis"
"obis",-82.923667,24.680417,15.5,"Stegastes variabilis"
"obis",-83.1019667,24.6539167,29.4,"Stegastes variabilis"
"obis",-81.67425,24.4884333,4.4,"Stegastes variabilis"
"obis",-80.1313666,25.5071,8.1,"Stegastes variabilis"
"obis",-80.13167,25.395,5.2,"Stegastes variabilis"
"obis",-80.3713832,25.0407833,3.8,"Stegastes variabilis"
"obis",-82.9496333,24.5451667,19.8,"Stegastes variabilis"
"obis",-83.0803667,24.6062,19.4,"Stegastes variabilis"
"obis",-83.02163,24.63283,27,"Stegastes variabilis"
"obis",-80.170799,25.329224,10.1,"Stegastes variabilis"
"obis",-82.9823333,24.6962833,28.3,"Stegastes variabilis"
"obis",-82.7721,24.6872667,15.4,"Stegastes variabilis"
"obis",-82.967333,24.605433,14.7,"Stegastes variabilis"
"obis",-83.0685333,24.6764833,21.3,"Stegastes variabilis"
"obis",-81.63947,24.4943,17.4,"Stegastes variabilis"
"obis",-83.00925,24.68685,17.1,"Stegastes variabilis"
"obis",-81.0918833,24.6306833,6.4,"Stegastes variabilis"
"obis",-82.7823167,24.7066333,12.2,"Stegastes variabilis"
"obis",-80.72848,24.83765,3.5,"Stegastes variabilis"
"obis",-83.0495667,24.6981333,20.4,"Stegastes variabilis"
"obis",-83.0425333,24.6737667,21.5,"Stegastes variabilis"
"obis",-83.01038,24.71332,16.2,"Stegastes variabilis"
"obis",-80.13862,25.41094,7.8,"Stegastes variabilis"
"obis",-82.9296167,24.6104667,9.8,"Stegastes variabilis"
"obis",-80.3318166,25.1368333,3.2,"Stegastes variabilis"
"obis",-80.206,25.28383,7.5,"Stegastes variabilis"
"obis",-81.57367,24.50883,11.3,"Stegastes variabilis"
"obis",-80.54828,24.95372,4.3,"Stegastes variabilis"
"obis",-82.78432,24.65625,13.3,"Stegastes variabilis"
"obis",-80.618,24.9057333,4.1,"Stegastes variabilis"
"obis",-81.5671332,24.5099667,8.8,"Stegastes variabilis"
"obis",-80.1492832,25.4544167,4.7,"Stegastes variabilis"
"obis",-83.0096667,24.6999667,28,"Stegastes variabilis"
"obis",-82.8439833,24.72265,14.6,"Stegastes variabilis"
"obis",-82.83958,24.68687,11,"Stegastes variabilis"
"obis",-83.051283,24.677483,17.7,"Stegastes variabilis"
"obis",-81.3939667,24.6154333,2.6,"Stegastes variabilis"
"obis",-82.93757,24.66054,15.9,"Stegastes variabilis"
"obis",-81.7188333,24.4798333,4.4,"Stegastes variabilis"
"obis",-75.7464444,10.2341944,12,"Stegastes variabilis"
"obis",-83.05222,24.6908,21.3,"Stegastes variabilis"
"obis",-80.4117332,24.9904167,5.2,"Stegastes variabilis"
"obis",-80.2639666,25.1657667,6.9,"Stegastes variabilis"
"obis",-81.3851999,24.5678667,6.3,"Stegastes variabilis"
"obis",-83.0615,24.6777167,21.2,"Stegastes variabilis"
"obis",-82.78748,24.65517,8.5,"Stegastes variabilis"
"obis",-83.10155,24.6296,22.9,"Stegastes variabilis"
"obis",-80.7537333,24.7665,5.9,"Stegastes variabilis"
"obis",-81.7278333,24.50135,8.4,"Stegastes variabilis"
"obis",-80.6227832,24.8462667,3.7,"Stegastes variabilis"
"obis",-82.87213,24.70547,10.1,"Stegastes variabilis"
"obis",-82.843433,24.686017,5.1,"Stegastes variabilis"
"obis",-83.044,24.63435,16,"Stegastes variabilis"
"obis",-81.713383,24.480267,7.6,"Stegastes variabilis"
"obis",-82.8023833,24.6594333,7,"Stegastes variabilis"
"obis",-82.94858,24.57491,16.3,"Stegastes variabilis"
"obis",-82.77665,24.659533,13.7,"Stegastes variabilis"
"obis",-81.75291,24.472,15.2,"Stegastes variabilis"
"obis",-82.8967833,24.6822667,4.9,"Stegastes variabilis"
"obis",-83.09838,24.62783,22.6,"Stegastes variabilis"
"obis",-80.37006,25.01675,9.4,"Stegastes variabilis"
"obis",-81.6053167,24.4925,20.7,"Stegastes variabilis"
"obis",-81.47915,24.5590833,8.8,"Stegastes variabilis"
"obis",-80.0919832,25.5783167,19.4,"Stegastes variabilis"
"obis",-82.77185,24.70252,21.9,"Stegastes variabilis"
"obis",-80.27983,25.215,2.6,"Stegastes variabilis"
"obis",-83.081883,24.627333,15.4,"Stegastes variabilis"
"obis",-83.05628,24.67127,18.3,"Stegastes variabilis"
"obis",-81.11407,24.62422,7.3,"Stegastes variabilis"
"obis",-83.0842,24.64883,16.8,"Stegastes variabilis"
"obis",-83.0087667,24.6843,20.4,"Stegastes variabilis"
"obis",-82.9431833,24.6094667,14.5,"Stegastes variabilis"
"obis",-80.3944,25.04028,2.7,"Stegastes variabilis"
"obis",-82.94297,24.60942,13.3,"Stegastes variabilis"
"obis",-81.8989,24.4390333,14,"Stegastes variabilis"
"obis",-81.65675,24.4943833,6.3,"Stegastes variabilis"
"obis",-81.7195167,24.5029833,10.1,"Stegastes variabilis"
"obis",-81.762617,24.469083,18.9,"Stegastes variabilis"
"obis",-81.61671,24.54054,6.6,"Stegastes variabilis"
"obis",-82.83918,24.64297,7.3,"Stegastes variabilis"
"obis",-81.6464,24.5068167,7.3,"Stegastes variabilis"
"obis",-82.8241167,24.7236667,22.6,"Stegastes variabilis"
"obis",-82.91555,24.70645,18.9,"Stegastes variabilis"
"obis",-82.87493,24.70891,11,"Stegastes variabilis"
"obis",-81.3969667,13.3672333,10.5,"Stegastes variabilis"
"obis",-82.802783,24.712183,8.7,"Stegastes variabilis"
"obis",-80.41005,24.99135,9.1,"Stegastes variabilis"
"obis",-80.9680333,24.6996834,3.1,"Stegastes variabilis"
"obis",-82.86656,24.65791,8.2,"Stegastes variabilis"
"obis",-83.0976667,24.6152,25.1,"Stegastes variabilis"
"obis",-81.58985,24.5205833,7.2,"Stegastes variabilis"
"obis",-81.9580333,24.4530333,9.5,"Stegastes variabilis"
"obis",-81.3905,24.5659833,7.6,"Stegastes variabilis"
"obis",-83.0807833,24.5792,29.1,"Stegastes variabilis"
"obis",-82.93111,24.61138,11.9,"Stegastes variabilis"
"obis",-81.5624333,24.5123,8.5,"Stegastes variabilis"
"obis",-80.94879,24.7162,7,"Stegastes variabilis"
"obis",-82.9646,24.5789667,18.3,"Stegastes variabilis"
"obis",-81.7148333,24.4783333,4.9,"Stegastes variabilis"
"obis",-80.1391166,25.3737167,5.5,"Stegastes variabilis"
"obis",-81.5627333,24.50845,24.8,"Stegastes variabilis"
"obis",-82.7849,24.72247,16,"Stegastes variabilis"
"obis",-82.8443,24.6855667,8.4,"Stegastes variabilis"
"obis",-82.8495833,24.7228,19.8,"Stegastes variabilis"
"obis",-80.3766499,25.0083,7.8,"Stegastes variabilis"
"obis",-82.785817,24.711333,10.7,"Stegastes variabilis"
"obis",-80.09975,25.72613,7.6,"Stegastes variabilis"
"obis",-81.8693666,24.4518,14.9,"Stegastes variabilis"
"obis",-81.69896,24.51636,7,"Stegastes variabilis"
"obis",-81.98939,24.46544,7.3,"Stegastes variabilis"
"obis",-81.9891499,24.4429833,15.4,"Stegastes variabilis"
"obis",-81.3903166,24.5671333,6.9,"Stegastes variabilis"
"obis",-81.2252,24.58935,19.5,"Stegastes variabilis"
"obis",-82.90893,24.62608,7.6,"Stegastes variabilis"
"obis",-82.88747,24.58659,10.1,"Stegastes variabilis"
"obis",-82.85971,24.6239,7.8,"Stegastes variabilis"
"obis",-81.6757832,24.5269167,7.6,"Stegastes variabilis"
"obis",-82.88333,24.69692,13.4,"Stegastes variabilis"
"obis",-80.3649499,25.0167167,17,"Stegastes variabilis"
"obis",-82.80421,24.72275,13.6,"Stegastes variabilis"
"obis",-83.03923,24.67758,15.6,"Stegastes variabilis"
"obis",-82.89015,24.6138667,5.9,"Stegastes variabilis"
"obis",-81.6284666,24.50075,4.7,"Stegastes variabilis"
"obis",-82.8100333,24.7272,17.5,"Stegastes variabilis"
"obis",-80.7565,24.7655,9,"Stegastes variabilis"
"obis",-83.03725,24.61055,27.1,"Stegastes variabilis"
"obis",-80.54892,24.88695,26.7,"Stegastes variabilis"
"obis",-81.069583,24.636567,10.2,"Stegastes variabilis"
"obis",-82.938,24.639367,13.7,"Stegastes variabilis"
"obis",-80.15,25.48667,3.1,"Stegastes variabilis"
"obis",-82.80428,24.72845,16.9,"Stegastes variabilis"
"obis",-82.8576833,24.7051667,9.4,"Stegastes variabilis"
"obis",-82.95287,24.63818,22.9,"Stegastes variabilis"
"obis",-82.947283,24.562067,19.2,"Stegastes variabilis"
"obis",-81.7095,24.4782667,20,"Stegastes variabilis"
"obis",-82.81426,24.72437,17.8,"Stegastes variabilis"
"obis",-82.8549,24.7197,13.6,"Stegastes variabilis"
"obis",-80.4536999,24.94935,17.5,"Stegastes variabilis"
"obis",-80.508717,24.934717,4.7,"Stegastes variabilis"
"obis",-82.8749333,24.6628833,9,"Stegastes variabilis"
"obis",-80.1494999,25.4190167,4.1,"Stegastes variabilis"
"obis",-82.94595,24.6583167,22.6,"Stegastes variabilis"
"obis",-82.78685,24.731267,18.6,"Stegastes variabilis"
"obis",-83.039333,24.694717,23.3,"Stegastes variabilis"
"obis",-81.6956166,12.5551833,4.5,"Stegastes variabilis"
"obis",-82.96462,24.63995,22.9,"Stegastes variabilis"
"obis",-82.79005,24.7019833,5.8,"Stegastes variabilis"
"obis",-80.35083,25.03617,6.6,"Stegastes variabilis"
"obis",-82.8595167,24.6249333,6.1,"Stegastes variabilis"
"obis",-83.02315,24.676983,21.9,"Stegastes variabilis"
"obis",-82.95308,24.63862,22.6,"Stegastes variabilis"
"obis",-82.9246167,24.5808667,12.5,"Stegastes variabilis"
"obis",-81.3620166,24.6215667,2.4,"Stegastes variabilis"
"obis",-82.93536,24.55096,17.7,"Stegastes variabilis"
"obis",-83.0582667,24.6948167,22.6,"Stegastes variabilis"
"obis",-81.8874499,24.4754167,4.9,"Stegastes variabilis"
"obis",-81.97108,24.47003,11.9,"Stegastes variabilis"
"obis",-83.029533,24.680583,18.3,"Stegastes variabilis"
"obis",-81.334767,24.558217,27.3,"Stegastes variabilis"
"obis",-82.9277,24.6691333,20.9,"Stegastes variabilis"
"obis",-80.2984833,25.12515,5.9,"Stegastes variabilis"
"obis",-80.6512333,24.8263667,9.8,"Stegastes variabilis"
"obis",-81.17291,24.60907,12.2,"Stegastes variabilis"
"obis",-80.3049667,25.1111667,1.1,"Stegastes variabilis"
"obis",-82.8106,24.6345,6.7,"Stegastes variabilis"
"obis",-82.84333,24.7192,12.5,"Stegastes variabilis"
"obis",-80.78033,24.74433,15.4,"Stegastes variabilis"
"obis",-82.7869167,24.6920167,4.6,"Stegastes variabilis"
"obis",-81.62425,24.526,9.9,"Stegastes variabilis"
"obis",-82.828967,24.72265,18.7,"Stegastes variabilis"
"obis",-83.05795,24.6796333,20,"Stegastes variabilis"
"obis",-83.1032167,24.6468667,25.9,"Stegastes variabilis"
"obis",-80.1103666,25.5234667,7.6,"Stegastes variabilis"
"obis",-81.38517,24.56817,5.5,"Stegastes variabilis"
"obis",-82.77736,24.72848,27.7,"Stegastes variabilis"
"obis",-83.0575,24.61083,15.9,"Stegastes variabilis"
"obis",-80.9395667,24.70435,6.7,"Stegastes variabilis"
"obis",-82.8917333,24.6691167,4.7,"Stegastes variabilis"
"obis",-83.00536,24.70084,28,"Stegastes variabilis"
"obis",-81.87535,24.4525833,4.7,"Stegastes variabilis"
"obis",-80.4227332,24.9780001,8.5,"Stegastes variabilis"
"obis",-83.09672,24.65555,20.7,"Stegastes variabilis"
"obis",-80.26732,25.23535,2.3,"Stegastes variabilis"
"obis",-81.8401666,24.4624667,5.2,"Stegastes variabilis"
"obis",-80.12531,25.41917,7.8,"Stegastes variabilis"
"obis",-80.2311166,25.20505,5.5,"Stegastes variabilis"
"obis",-82.91385,24.5815,12.7,"Stegastes variabilis"
"obis",-82.96216,24.60748,10.7,"Stegastes variabilis"
"obis",-80.9644167,24.6851667,5.2,"Stegastes variabilis"
"obis",-82.78515,24.6596333,9.6,"Stegastes variabilis"
"obis",-82.8307,24.7227,20.3,"Stegastes variabilis"
"obis",-80.32227,25.13499,5,"Stegastes variabilis"
